psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfFlux_u,psfFlux_g,psfFlux_r,psfFlux_i,psfFlux_z,cModelFlux_u,cModelFlux_g,cModelFlux_r,cModelFlux_i,cModelFlux_z,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,class
21.32296,19.24699,18.33955,17.86217,17.43214,2.950119,20.00757,46.15057,71.63528,106.4447,10.94902,65.73512,162.5904,252.4767,323.6539,5.890738,23.96,67.97342,105.5281,146.6047,20.01739,17.97247,16.99345,16.49703,16.20706,GALAXY
21.74605,19.93369,19.02421,18.61776,18.1947,1.992743,10.62904,24.56438,35.71771,52.72694,11.36406,35.43322,83.39311,124.4794,179.7277,5.31052,15.36238,37.87996,58.34849,77.2237,20.11447,18.66198,17.79591,17.35941,17.05062,GALAXY
19.89097,17.93108,17.18807,16.72437,16.37821,11.05459,67.23036,133.2824,204.2922,281.0037,58.76456,309.8068,668.6862,976.5626,1257.654,26.48195,88.33618,215.114,320.1273,415.4547,18.18298,16.36323,15.50508,15.0643,14.76541,GALAXY
23.16716,21.4128,19.83652,19.24714,18.87814,0.5046902,2.718982,11.62378,20.00373,28.08305,3.202346,8.485359,41.02113,80.98638,117.9554,-0.02912376,3.379365,16.1306,28.88221,40.06452,23.74033,20.21189,18.56533,17.83941,17.47362,GALAXY
21.36295,19.80676,18.8119,18.39261,18.01732,2.84297,11.94737,29.86996,43.94887,62.0885,12.14967,48.96128,110.848,164.8553,209.7815,5.315296,17.56647,44.51951,67.56821,87.53589,19.95947,18.43231,17.50417,17.06685,16.82242,GALAXY
23.39505,21.02155,19.35297,18.68429,18.24232,0.3938143,3.900767,18.14655,33.59483,50.46339,1.067939,7.677032,39.79765,75.45621,102.2051,2.674145,4.287238,23.39962,42.2954,57.85496,25.05247,20.32154,18.55154,17.88984,17.51528,GALAXY
21.47678,19.49369,18.47264,17.99442,17.62099,2.558541,15.94075,40.8265,63.42052,89.44873,7.424248,41.6749,106.9612,169.7777,240.1085,5.042758,18.65172,57.26333,89.82966,121.9579,20.3201,18.61737,17.53349,17.03045,16.67192,GALAXY
20.82309,19.26097,18.58737,18.10744,17.78502,4.68141,19.75158,36.73231,57.15047,76.90463,8.891607,37.82232,80.19903,120.8124,150.2074,6.63339,23.5491,52.893,78.76429,97.28506,20.17939,18.61231,17.81557,17.34966,17.12334,GALAXY
20.92633,19.69789,19.20912,18.79942,18.38768,4.25597,13.20761,20.71743,30.21448,44.13718,19.4677,65.95527,118.5033,170.5379,203.0392,8.04552,18.56129,38.80625,57.39881,70.78443,19.41508,17.96528,17.35718,16.96864,16.80654,GALAXY
21.48526,19.83641,18.74979,18.26129,17.87093,2.538523,11.62541,31.62853,49.59967,71.05271,4.243093,34.94442,82.14497,134.0769,153.1802,5.211919,15.68182,41.47779,62.90371,83.88279,21.06719,18.63458,17.69609,17.16279,16.95409,GALAXY
22.4013,20.771,19.19875,18.60467,18.25639,1.077273,4.914205,20.91632,36.15121,49.81372,9.288847,12.93157,52.86755,88.66962,112.3186,3.475289,5.734061,26.83901,46.74108,62.71292,21.23044,19.86305,18.30591,17.7432,17.43416,GALAXY
24.54395,21.30668,19.60427,18.95034,18.5749,0.02342516,2.998718,14.39659,26.29313,37.14211,0.02884664,7.378001,40.87566,70.90622,87.41441,3.670112,3.945988,19.50622,34.89585,46.80037,24.54906,20.3832,18.51939,17.89046,17.65128,GALAXY
20.28838,18.34744,17.2979,16.83174,16.50934,7.664822,45.81635,120.459,185.056,249.0349,31.97552,190.2956,473.7077,704.8442,915.0753,18.32307,63.50401,168.3104,251.8228,337.0302,18.73274,16.8967,15.89711,15.48049,15.16623,GALAXY
23.73206,21.29195,19.53388,18.83105,18.3665,0.2605314,3.039754,15.36103,29.34691,45.00739,11.5392,8.820186,42.77273,66.34906,99.93771,1.60035,4.47802,22.55227,41.9738,58.84534,21.21107,20.16876,18.52292,17.97951,17.5758,GALAXY
21.52438,19.9171,19.10209,18.56153,18.10141,2.448134,10.79271,22.86392,37.61642,57.45955,7.63629,34.32866,90.2067,134.3276,207.8575,4.405769,14.15017,38.81542,62.00305,81.71144,20.34496,18.72182,17.70561,17.26633,16.86112,GALAXY
21.14505,19.25951,18.22717,17.80488,17.41813,3.477593,19.7782,51.18322,75.51733,107.8265,8.110826,43.29655,105.3889,154.6662,211.5847,9.27068,25.58455,67.18681,100.7291,134.2995,20.39762,18.4849,17.51909,17.10839,16.75018,GALAXY
20.69666,19.70015,19.34945,19.07574,18.61488,5.260521,13.18013,18.20535,23.42503,35.79838,42.60926,129.4684,203.747,268.4211,334.8871,8.651624,19.80044,35.21266,49.68289,58.93383,18.60884,17.31111,16.81139,16.49885,16.29268,GALAXY
21.6497,20.94242,20.71426,20.08632,19.47643,2.179412,4.195959,5.176829,9.232203,16.16298,2.169309,4.226851,5.546298,9.174493,15.82956,3.373579,4.052064,5.795269,10.12805,17.70191,21.92161,20.97071,20.74528,20.19681,19.67894,STAR
20.55491,18.67589,17.76639,17.30596,17.00901,5.995115,33.85654,78.24252,119.568,157.1764,17.48248,119.8122,264.42,387.9084,540.9265,12.15353,42.16209,101.989,152.1496,198.5377,19.56584,17.45474,16.56868,16.14779,15.78371,GALAXY
19.92999,18.7984,18.27758,17.8746,17.7124,10.66426,30.24394,48.86143,70.82045,82.22527,47.4394,129.5354,201.0054,281.5662,348.3719,23.68156,50.57389,83.28188,118.3005,133.2196,18.35486,17.29784,16.82887,16.47051,16.28476,GALAXY
21.14124,19.41475,18.58772,18.21784,17.94176,3.489862,17.14299,36.72042,51.62481,66.56432,7.251383,37.48233,77.85674,113.8934,152.8801,8.198059,23.77745,51.71098,72.37975,90.79211,20.42006,18.63799,17.83642,17.44925,17.11253,GALAXY
21.22023,19.18483,18.00721,17.4985,17.11698,3.244154,21.18656,62.67785,100.1385,142.2975,17.54253,87.60823,261.433,399.838,523.3553,9.059478,31.11359,94.37333,148.78,204.0088,19.53977,17.74829,16.55466,16.08006,15.7768,GALAXY
20.76356,19.51044,18.93888,18.61231,18.18683,4.945714,15.69675,26.5729,35.89764,53.11073,11.89232,40.00461,78.06729,114.9474,147.7848,8.287822,20.9867,43.94524,63.18172,78.08543,19.79852,18.51064,17.80737,17.41064,17.17517,GALAXY
21.26772,19.38024,18.43125,17.96712,17.62415,3.104791,17.6968,42.41261,65.03546,89.18902,28.42193,119.5593,266.8758,391.5502,579.3143,7.411754,27.8237,68.26021,102.5658,134.8373,18.89778,17.40954,16.58901,16.18781,15.81737,GALAXY
20.67265,19.19026,18.58148,18.16991,17.85335,5.378295,21.08083,36.93207,53.95476,72.21294,8.218267,41.36561,84.27021,120.8114,138.8389,9.308969,25.21193,51.3428,75.61745,91.94261,20.17982,18.48951,17.71256,17.31157,17.20274,GALAXY
21.69302,19.93887,18.74536,18.35433,17.93358,2.093442,10.57845,31.75779,45.52629,67.06813,11.08681,55.0371,147.3105,221.8492,281.4503,3.128229,15.87937,46.40086,71.09373,93.84875,20.01415,18.29056,17.18567,16.73261,16.45733,GALAXY
23.46906,20.76828,19.46785,18.96967,18.58541,0.3617659,4.926553,16.32443,25.82915,36.78397,26.06152,29.55529,66.88877,102.5203,138.9856,3.627679,7.013065,23.54999,37.39602,48.71544,19.68331,18.94934,17.97374,17.45313,17.23484,GALAXY
21.84242,19.93977,19.08736,18.58587,18.19576,1.821754,10.5697,23.17633,36.78247,52.67547,9.56169,27.10583,51.6287,69.73174,95.30917,2.316173,11.68541,27.82095,42.1537,53.71273,19.97472,18.70838,17.77488,17.54073,17.24249,GALAXY
19.42476,17.55831,16.60505,16.2457,15.89607,16.98507,94.77116,228.0246,317.4839,438.0982,253.4517,1209.397,2621.93,3928.279,5786.342,44.75845,160.9616,374.5995,553.5818,729.7336,16.66651,14.86141,13.97144,13.5327,13.21295,GALAXY
22.29587,20.05897,18.83461,18.35846,17.93916,1.190603,9.470518,29.25164,45.35339,66.72424,8.148905,26.84691,87.46989,141.7743,194.5984,3.590275,12.51004,41.1025,64.6653,86.41133,21.20124,19.0612,17.73617,17.23089,16.8943,GALAXY
22.17691,21.07649,20.62529,20.34338,20.04646,1.332035,3.708066,5.61937,7.28424,9.523986,25.5186,51.6382,83.20422,90.84172,134.4448,1.586957,6.36546,10.85282,14.54384,14.9485,19.33974,18.28816,17.78671,17.66215,17.31124,GALAXY
21.72158,20.27357,19.54408,19.07588,18.74112,2.038617,7.771669,15.21742,23.42195,31.86533,33.00712,55.12608,120.3418,159.1008,180.9052,6.549143,10.79816,25.01364,38.25487,47.64713,19.27045,18.25912,17.42831,17.08662,17.08148,GALAXY
21.36862,19.58346,18.51903,18.13242,17.80095,2.828069,14.6757,39.11871,55.85057,75.78387,6.580789,38.78437,96.72095,138.0092,181.092,5.509605,20.44415,51.42109,76.23662,100.1715,20.29598,18.58661,17.58847,17.18663,16.87391,GALAXY
22.9457,21.8343,19.9758,19.27848,18.88753,0.6337652,1.841825,10.22401,19.43434,27.84086,12.16715,3.890321,23.40611,44.81042,70.52659,0.421121,2.075383,12.028,24.14214,35.59165,21.23207,20.91489,19.04722,18.43427,17.80785,GALAXY
20.28737,18.80821,18.16865,17.68744,17.30605,7.671992,29.97167,54.01804,84.14378,119.5535,122.0272,290.0443,546.6994,818.4288,1007.877,17.40508,42.66633,91.64058,139.6107,178.7172,17.45435,16.39564,15.75504,15.35399,15.1948,GALAXY
23.52632,20.68897,19.55799,18.96729,18.50416,0.3381317,5.300133,15.02366,25.88599,39.64476,10.16796,35.73711,90.22283,139.5403,201.4847,3.637523,8.628957,23.58038,39.75963,57.92747,19.75005,18.80079,17.79822,17.32509,17.01508,GALAXY
20.9554,20.03233,19.39505,18.97646,18.77217,4.1433,9.70578,17.4566,25.66807,30.96599,34.81777,92.9247,149.5408,222.619,267.7424,10.29135,19.7254,33.84943,50.32318,57.29627,18.65366,17.62195,17.12934,16.74068,16.63682,GALAXY
19.99764,19.49924,19.57911,19.41498,19.34333,10.01982,15.85946,14.73422,17.13806,18.27925,10.5009,16.20151,15.30876,18.0876,21.763,15.53986,16.98131,15.97472,17.6346,16.26103,19.93147,19.52302,19.59194,19.39903,19.12856,QSO
20.54075,19.28084,18.57968,18.23408,18.0198,6.073899,19.39342,36.99321,50.85825,61.9464,13.99269,55.32838,102.1163,143.5561,177.795,11.63332,28.76517,53.06778,76.01737,90.3093,19.64386,18.23247,17.5562,17.19039,16.98937,GALAXY
21.53084,19.53939,18.59584,18.17945,17.82967,2.433524,15.28371,36.44677,53.48267,73.80566,4.973102,38.85698,93.80261,141.2088,200.3991,4.959384,21.40567,52.26759,76.37014,98.28529,20.75685,18.58673,17.61617,17.16693,16.84452,GALAXY
20.98743,19.79253,19.59108,19.16568,18.91862,4.022578,12.10493,14.57264,21.56253,27.05385,20.78077,54.93848,85.87436,123.1594,147.471,10.26937,17.45676,27.67373,38.49092,42.29599,19.19558,18.19637,17.70135,17.37378,17.21238,GALAXY
21.99579,19.78645,18.57095,18.06257,17.65793,1.578725,12.17294,37.29205,59.56172,86.45617,5.780764,35.60926,96.7175,146.4673,189.2956,4.133388,15.72472,48.17308,77.13422,104.391,20.79749,18.67332,17.57857,17.11005,16.80388,GALAXY
20.56074,19.27157,18.82214,18.45666,18.06274,5.963025,19.55973,29.58954,41.43128,59.54375,15.99564,47.40215,85.22202,126.515,155.2539,11.10108,24.7694,48.03685,72.00243,87.8865,19.54858,18.34024,17.68775,17.24202,17.04026,GALAXY
22.69078,20.3702,18.89736,18.30507,17.82478,0.8154901,7.109685,27.60878,47.63935,74.1384,0.7871546,15.25922,58.05341,92.85343,122.0315,2.805385,9.166266,35.20481,61.89733,88.12868,23.32734,19.51174,18.08975,17.55253,17.24285,GALAXY
21.02797,19.78041,18.96762,18.53291,18.17054,3.87479,12.24092,25.87881,38.62142,53.91401,17.33832,68.29322,117.7626,166.6196,192.2763,8.723,21.02095,41.07646,64.49978,79.59013,19.38706,17.88574,17.30002,16.92999,16.86279,GALAXY
20.65123,18.6673,17.56756,17.14869,16.78611,5.485609,34.12525,93.96693,138.2044,192.9968,28.14108,153.2098,379.6066,550.8204,720.2153,11.37405,45.48279,123.0483,186.3589,249.973,18.98683,17.12982,16.14917,15.71636,15.44638,GALAXY
20.95005,19.67362,18.85337,18.38779,18.11838,4.163798,13.50618,28.75053,44.14455,56.56836,13.20146,45.77013,82.61549,119.0475,169.9098,7.62338,18.73921,37.74345,57.34189,71.70504,19.84078,18.37696,17.74171,17.35985,16.99594,GALAXY
21.37827,19.95911,19.0067,18.62393,18.22908,2.802946,10.38301,24.96386,35.51537,51.08324,21.88874,67.39821,124.1498,178.7411,250.1121,5.641688,16.85158,36.41117,57.20687,73.89452,19.22336,17.97214,17.31375,16.92323,16.60101,GALAXY
21.23738,19.20973,18.16194,17.81623,17.44354,3.193108,20.70618,54.35289,74.73185,105.3321,15.63405,77.45618,197.3922,286.183,397.1514,7.087934,30.31841,78.60406,119.7856,158.6331,19.70362,17.89888,16.89066,16.46659,16.08636,GALAXY
20.3743,19.11867,18.62016,18.32309,18.09786,7.081273,22.51777,35.63927,46.85507,57.64809,76.91129,189.9858,262.9253,321.22,440.9232,15.20705,32.26788,50.64624,65.43832,77.01583,17.87472,16.87788,16.54264,16.33721,16.05987,GALAXY
20.29388,19.34052,18.8053,18.48873,18.22803,7.626114,18.35608,30.05192,40.22521,51.13257,16.75592,46.1926,81.02785,117.7572,153.3524,14.31295,26.78628,45.21955,64.67544,75.52829,19.45799,18.37628,17.78046,17.38432,17.14172,GALAXY
19.11179,17.2653,16.27609,15.8397,15.48879,22.66032,124.1311,308.7195,461.4445,637.5052,220.0131,990.736,2097.507,3031.716,4026.095,45.1086,183.4952,438.8549,658.4982,861.3279,16.8673,15.13997,14.31408,13.91376,13.62807,GALAXY
22.58615,20.16257,19.04198,18.3781,17.88,0.9025,8.608472,24.16555,44.54049,70.4616,5.848071,60.47282,124.49,185.6053,252.457,4.807613,11.23222,30.17046,54.32664,79.14188,21.3192,18.30884,17.47348,17.04799,16.76525,GALAXY
21.03822,19.333,18.40174,17.99954,17.63091,3.838271,18.48381,43.5813,63.12221,88.63491,11.18356,50.01986,106.9917,157.7986,205.9781,8.403733,26.80954,61.56047,91.9761,117.7334,20.04647,18.35308,17.50031,17.08962,16.78756,GALAXY
21.8452,19.71329,18.55371,18.0703,17.68781,1.81704,13.02162,37.88902,59.13947,84.10915,3.240119,28.16382,79.09196,119.7616,176.1619,3.538078,15.37308,45.60325,71.16495,94.81668,21.1373,18.94391,17.83538,17.36256,16.96438,GALAXY
21.70269,20.44078,19.64677,19.22347,19.03035,2.074722,6.662087,13.84397,20.44449,24.40399,30.59612,67.82199,113.8214,153.1558,189.6891,3.557024,10.7255,20.66718,30.10858,36.14015,19.15423,18.08538,17.51723,17.1868,16.96538,GALAXY
24.64761,22.70296,20.70149,19.96502,19.5921,-0.00333507,0.8197376,5.238148,10.32425,14.5224,-0.01777153,3.12729,23.96216,50.30528,38.9122,-0.4015093,1.111777,6.433298,14.9051,22.80251,24.62523,21.45864,19.4745,18.61729,18.64429,GALAXY
19.59186,18.00837,17.43019,17.25892,17.20182,14.5618,62.61112,106.6403,124.8616,131.6004,14.36583,63.08217,107.104,125.1545,133.7803,314.4887,345.9409,406.834,434.5918,446.8752,19.6395,18.04577,17.47843,17.31582,17.25742,STAR
21.26683,19.284,18.46936,17.99354,17.54738,3.107331,19.33699,40.94972,63.47174,95.72446,11.52305,61.10241,136.12,203.2028,279.271,6.072068,23.42935,59.84471,91.13073,122.9269,20.05655,18.20781,17.27719,16.82427,16.4862,GALAXY
21.2373,19.47194,18.49493,18.0715,17.78082,3.193345,16.26333,39.99664,59.074,77.20251,28.64855,138.8461,379.5639,511.9402,492.5945,5.463044,27.20593,65.09016,94.62175,124.647,19.1579,17.29945,16.21373,15.8806,15.86006,GALAXY
17.59079,16.46596,16.02527,15.8744,15.84324,91.97784,259.1888,388.9477,446.9322,459.9403,91.53854,261.0865,384.7744,446.2747,466.1656,136.8572,259.5345,371.2523,420.6678,439.5012,17.65458,16.50308,16.09445,15.94434,15.89909,STAR
21.63373,19.92395,18.80893,18.29896,18.03274,2.211975,10.72476,29.95158,47.90806,61.21261,4.411142,34.72214,83.28567,124.6403,171.9095,4.356785,14.8294,41.10701,63.05213,84.73193,20.62694,18.71084,17.68682,17.23795,16.82528,GALAXY
21.45181,19.39132,18.45565,17.99913,17.6942,2.618417,17.51697,41.47024,63.14587,83.61553,8.675409,53.37169,133.0063,203.5786,290.762,7.789126,24.96885,59.84097,87.60235,114.8044,20.34439,18.26858,17.28658,16.82984,16.46188,GALAXY
21.21993,19.56692,18.84533,18.43561,18.05604,3.245061,14.90104,28.96405,42.24253,59.91272,21.63803,72.50384,125.0897,173.7987,231.9122,6.621432,18.44031,39.78045,59.50463,76.46833,19.42873,17.95777,17.38482,17.01672,16.74881,GALAXY
21.29368,20.05857,19.22781,18.75746,18.47553,3.031117,9.474033,20.36391,31.40519,40.70459,28.18679,89.22874,164.1734,253.0943,372.4821,6.930381,17.53986,36.30112,53.48204,68.72459,19.00406,17.67943,17.05863,16.63077,16.29966,GALAXY
21.90428,19.97513,19.24069,18.79124,18.42714,1.719639,10.23089,20.12377,30.44314,42.56109,7.74057,40.72298,97.33145,158.5184,219.7321,3.19937,13.17209,31.72699,46.24663,60.81063,20.30676,18.62943,17.73496,17.21628,16.90269,GALAXY
21.43897,19.57355,18.79888,18.36613,17.99737,2.649749,14.81027,30.23028,45.03392,63.24009,7.893118,43.80898,107.5141,169.7982,223.8265,5.351694,18.52055,46.34555,71.35508,96.3134,20.23991,18.47376,17.51077,17.03065,16.74742,GALAXY
20.67902,18.748,17.97932,17.56848,17.15874,5.346813,31.68085,64.30874,93.88725,136.9274,29.65883,127.6194,304.0678,446.8995,584.371,12.23637,40.33908,99.07882,144.7714,191.5521,19.01478,17.37753,16.41632,15.98511,15.69548,GALAXY
19.01334,18.67079,18.65733,18.7464,18.63996,24.81129,34.01572,34.4399,31.72692,34.98023,25.70407,34.17472,34.77186,31.8982,34.75889,31.79538,36.73421,35.81179,31.09307,35.6112,19.00618,18.71982,18.68032,18.76718,18.70563,QSO
21.25994,19.49091,18.71401,18.30234,17.88826,3.127216,15.98166,32.68809,47.75914,69.92763,11.53994,58.50816,122.3928,174.4631,223.5774,5.925868,18.91051,43.97046,62.52174,81.05373,19.75653,18.17877,17.28629,16.84973,16.56202,GALAXY
21.02677,19.78007,19.58459,19.29088,19.07011,3.879057,12.24469,14.65998,19.21358,23.5248,22.38862,62.10513,93.98008,131.4865,116.8322,6.255766,17.89766,28.85859,37.92208,42.63387,19.21292,18.06183,17.5822,17.22367,17.50968,GALAXY
21.46836,19.22839,18.36865,17.94172,17.54484,2.578588,20.35334,44.93014,66.57435,95.94851,18.2149,48.64962,103.9952,160.9352,216.4388,7.24867,23.74207,58.30149,86.05621,115.0601,20.0932,18.3849,17.46676,17.00386,16.70575,GALAXY
20.57563,18.46109,17.68136,17.27611,16.81143,5.881683,41.26324,84.61665,122.9013,188.547,44.62817,331.503,801.2903,1230.236,1539.205,16.30629,56.45046,143.4455,213.8995,287.2083,18.39875,16.35817,15.37912,14.89765,14.62649,GALAXY
22.72568,22.18259,20.43872,19.72065,19.11139,0.7881971,1.333522,6.673778,12.93172,22.64541,23.69969,5.677302,25.01684,42.96731,68.40387,0.434417,1.581448,9.169453,18.53881,27.84693,19.98575,20.8665,19.02386,18.46878,17.94462,GALAXY
22.20093,20.26747,18.89213,18.51504,18.15133,1.30225,7.815476,27.74222,39.26219,54.87656,14.64692,26.89306,91.9725,137.0867,200.0231,4.159112,11.50979,38.28078,61.22829,83.58533,20.16346,18.97993,17.68075,17.21141,16.83688,GALAXY
23.06919,21.15262,19.44386,18.89213,18.44354,0.5588975,3.456681,16.68909,27.74139,41.92257,6.062894,10.99728,58.0368,87.55762,136.9149,0.6813549,4.283791,20.14734,35.08638,49.65056,21.81385,19.89526,18.17183,17.7168,17.19317,GALAXY
20.34741,19.30534,18.72548,18.35077,18.08506,7.258953,18.96068,32.34465,45.6758,58.33191,29.17017,107.8897,191.9846,253.9642,303.7727,10.69318,22.49765,39.15202,56.64941,69.65266,18.78857,17.62818,16.98572,16.67083,16.47501,GALAXY
21.02442,19.46752,18.45629,17.93508,17.60559,3.887492,16.32973,41.44572,66.98301,90.72691,17.49825,59.56422,131.4838,190.4469,237.167,8.824843,22.12516,56.16512,89.99772,118.2966,19.54591,18.13409,17.20273,16.73601,16.41169,GALAXY
21.09933,19.85483,19.00324,18.57986,18.27024,3.627626,11.42985,25.0434,36.9868,49.18172,17.82903,67.8184,121.8563,169.2177,231.3076,9.471048,19.27341,40.13538,58.42009,75.83445,19.42977,18.06716,17.38118,17.00514,16.74971,GALAXY
18.27932,17.15051,16.78191,16.6541,16.55969,48.78314,137.9736,193.7473,217.952,237.7489,48.76778,139.1413,198.1917,225.2227,235.5229,77.71826,138.1469,192.8712,217.2788,226.0169,18.33028,17.18729,16.8073,16.67195,16.62798,STAR
18.88223,18.55035,18.06481,17.49914,17.29063,27.99611,38.0064,59.43963,100.0785,121.2639,31.18376,110.5383,185.7047,266.468,349.9507,31.55027,41.32281,72.18108,118.3798,140.6235,18.3702,17.43231,16.70444,16.23439,16.13614,QSO
23.02273,22.03621,20.25119,19.67502,19.10175,0.5861642,1.527619,7.932779,13.48699,22.84791,0.6240221,2.744768,14.60309,26.03742,31.67008,1.002515,2.041019,9.909907,17.79785,25.25377,23.17286,21.61933,19.65222,19.03469,18.81414,GALAXY
20.09807,19.34101,18.95806,18.63264,18.5302,9.134151,18.34794,26.10756,35.23159,38.70438,45.16282,112.6517,194.0313,260.4464,301.8067,12.8905,24.09599,36.04185,48.34066,56.74804,18.59234,17.45465,16.8836,16.5655,16.41863,GALAXY
20.36573,19.24085,18.56345,18.18526,17.93216,7.137408,20.12112,37.55063,53.19727,67.15604,21.58665,67.10709,140.5036,201.8016,264.2746,12.58819,30.32589,57.56511,82.97462,102.18,19.27207,17.97126,17.19428,16.81813,16.56996,GALAXY
22.17852,20.75575,20.54232,20.39642,19.90884,1.330018,4.983774,6.065986,6.936506,10.82553,22.34538,54.13937,84.65267,112.5111,115.03,4.553581,8.084675,12.58827,15.9039,20.91553,19.35232,18.30437,17.75139,17.34928,17.92219,GALAXY
22.09605,20.65235,19.98858,19.62625,19.42144,1.437199,5.48204,10.10431,14.10681,17.00614,21.0593,63.68951,99.50726,141.4725,170.7197,6.35337,10.80124,20.73948,28.83287,37.48371,19.18384,18.05791,17.5787,17.23664,17.12859,GALAXY
19.73267,19.58305,19.10334,18.89833,18.28188,12.79028,14.68129,22.83767,27.58352,48.65707,13.35728,16.83743,35.95415,54.55249,75.28663,27.6909,15.80394,23.58591,31.73226,53.63247,19.60717,19.3462,18.57348,18.21192,17.78772,QSO
21.26233,19.48001,18.52983,18.09747,17.75677,3.120316,16.14292,38.7313,57.67748,78.93252,9.312693,56.99987,133.0866,189.1755,263.7722,8.319687,21.86487,53.15366,78.17188,105.6193,20.25867,18.22487,17.29708,16.89927,16.51717,GALAXY
22.28358,20.3762,19.79627,19.33034,18.78643,1.204529,7.070482,12.06286,18.52783,30.5614,14.88645,41.30729,79.31761,121.3511,142.0992,4.516856,10.4796,22.43167,34.15694,45.15374,19.93083,18.60515,17.79923,17.36439,17.149,GALAXY
20.55997,19.45722,19.11402,18.76464,18.4195,5.967206,16.48541,22.61413,31.1983,42.86164,31.10575,86.81805,137.6528,202.3168,218.4539,12.60818,24.56928,41.95288,59.11005,71.07912,18.77093,17.67829,17.20195,16.81605,16.71262,GALAXY
24.56322,22.11823,20.46325,19.92738,19.52869,0.01844112,1.415679,6.524602,10.68867,15.40017,4.144078,1.873813,7.298288,10.78618,19.33393,0.03371573,1.328664,6.622951,11.57301,15.42668,23.38436,21.84849,20.31929,19.89481,19.26884,GALAXY
